timestamp,basefee_wei,basefee_gwei,block_number
2025-11-24 21:30:23,182301789,0.182301789,23870737
2025-11-24 21:42:35,237315656,0.237315656,23870796
2025-11-24 21:54:47,222546135,0.222546135,23870855
2025-11-24 22:06:35,172439109,0.172439109,23870914
2025-11-24 22:18:35,126810879,0.126810879,23870973
2025-11-24 22:30:47,126374297,0.126374297,23871032
2025-11-24 22:42:35,116315924,0.116315924,23871091
2025-11-24 22:54:47,119361080,0.11936108,23871150
2025-11-24 23:06:59,102478583,0.102478583,23871209
2025-11-24 23:18:47,91065750,0.09106575,23871268
2025-11-24 23:30:59,84824048,0.084824048,23871327
2025-11-24 23:42:59,81410733,0.081410733,23871386
2025-11-24 23:54:59,82209988,0.082209988,23871445
2025-11-25 00:06:47,81766880,0.08176688,23871504
2025-11-25 00:18:35,90922358,0.090922358,23871563
2025-11-25 00:30:35,87462064,0.087462064,23871622
2025-11-25 00:42:35,67642173,0.067642173,23871681
2025-11-25 00:54:35,80264012,0.080264012,23871740
2025-11-25 01:06:35,86271914,0.086271914,23871799
2025-11-25 01:18:23,85347794,0.085347794,23871858
2025-11-25 01:30:11,87494204,0.087494204,23871917
2025-11-25 01:41:59,89169526,0.089169526,23871976
2025-11-25 01:54:11,87658667,0.087658667,23872035
2025-11-25 02:05:59,84088891,0.084088891,23872094
2025-11-25 02:18:23,79731548,0.079731548,23872153
2025-11-25 02:30:23,85159876,0.085159876,23872212
2025-11-25 02:42:11,90676885,0.090676885,23872271
2025-11-25 02:54:11,130734099,0.130734099,23872330
2025-11-25 03:06:11,186674187,0.186674187,23872389
2025-11-25 03:18:11,107245691,0.107245691,23872448
2025-11-25 03:30:11,126082957,0.126082957,23872507
2025-11-25 03:42:11,91570433,0.091570433,23872566
2025-11-25 03:53:59,98792636,0.098792636,23872625
2025-11-25 04:05:47,91706959,0.091706959,23872684
2025-11-25 04:17:35,89196329,0.089196329,23872743
2025-11-25 04:29:23,88553739,0.088553739,23872802
2025-11-25 04:41:11,123807135,0.123807135,23872861
2025-11-25 04:53:35,112947110,0.11294711,23872920
2025-11-25 05:05:35,85310441,0.085310441,23872979
2025-11-25 05:17:47,82570162,0.082570162,23873038
2025-11-25 05:29:35,82835550,0.08283555,23873097
2025-11-25 05:41:35,80207675,0.080207675,23873156
2025-11-25 05:53:35,85793490,0.08579349,23873215
2025-11-25 06:05:35,82800864,0.082800864,23873274
2025-11-25 06:29:23,84793994,0.084793994,23873333
2025-11-25 06:41:11,89828384,0.089828384,23873392
2025-11-25 06:52:59,95970771,0.095970771,23873451
2025-11-25 07:05:11,85107370,0.08510737,23873510
2025-11-25 07:16:59,85486483,0.085486483,23873569
2025-11-25 07:28:59,93009479,0.093009479,23873628
2025-11-25 07:40:47,82449982,0.082449982,23873687
2025-11-25 07:52:35,84017084,0.084017084,23873746
2025-11-25 08:04:35,83915570,0.08391557,23873805
2025-11-25 08:16:47,86606894,0.086606894,23873864
2025-11-25 08:28:35,86829046,0.086829046,23873923
2025-11-25 08:40:35,85594237,0.085594237,23873982
2025-11-25 08:52:23,93404640,0.09340464,23874041
2025-11-25 09:04:23,95738896,0.095738896,23874100
2025-11-25 09:16:35,95147785,0.095147785,23874159
2025-11-25 09:28:35,79019903,0.079019903,23874218
2025-11-25 09:40:23,78986499,0.078986499,23874277
2025-11-25 09:52:11,113572240,0.11357224,23874336
2025-11-25 10:03:59,164078963,0.164078963,23874395
2025-11-25 10:15:47,106861363,0.106861363,23874454
2025-11-25 10:27:35,101883587,0.101883587,23874513
2025-11-25 10:39:35,86136856,0.086136856,23874572
2025-11-25 10:51:35,77524785,0.077524785,23874631
2025-11-25 11:03:23,97008524,0.097008524,23874690
2025-11-25 11:15:23,82943905,0.082943905,23874749
2025-11-25 11:27:23,83573572,0.083573572,23874808
2025-11-25 11:40:11,93704266,0.093704266,23874867
2025-11-25 11:52:23,89780458,0.089780458,23874926
2025-11-25 12:04:35,85379813,0.085379813,23874985
2025-11-25 12:16:23,84755424,0.084755424,23875044
2025-11-25 12:28:11,78275117,0.078275117,23875103
2025-11-25 12:40:35,83026859,0.083026859,23875162
2025-11-25 12:52:35,74564387,0.074564387,23875221
2025-11-25 13:04:35,203701437,0.203701437,23875280
2025-11-25 13:16:23,479218055,0.479218055,23875339
2025-11-25 13:28:11,543494411,0.543494411,23875398
2025-11-25 13:39:59,318186902,0.318186902,23875457
2025-11-25 13:52:23,404640000,0.40464,23875516
2025-11-25 14:04:23,358766895,0.358766895,23875575
2025-11-25 14:16:23,377801408,0.377801408,23875634
2025-11-25 14:28:23,300890198,0.300890198,23875693
2025-11-25 14:40:11,342884446,0.342884446,23875752
2025-11-25 14:52:23,575066716,0.575066716,23875811
2025-11-25 15:04:11,1368982674,1.368982674,23875870
2025-11-25 15:15:59,587134774,0.587134774,23875929
2025-11-25 15:27:47,354775610,0.35477561,23875988
2025-11-25 15:39:47,304031129,0.304031129,23876047
2025-11-25 15:51:59,1772191044,1.772191044,23876106
2025-11-25 16:15:59,544921663,0.544921663,23876165
2025-11-25 16:27:47,474670374,0.474670374,23876224
2025-11-25 16:39:35,3080368360,3.08036836,23876283
2025-11-25 16:51:47,1011633764,1.011633764,23876342
2025-11-25 17:03:47,467385109,0.467385109,23876401
2025-11-25 17:15:59,409353129,0.409353129,23876460
2025-11-25 17:27:59,360431241,0.360431241,23876519
2025-11-25 17:39:59,353056597,0.353056597,23876578
2025-11-25 17:51:47,286544219,0.286544219,23876637
2025-11-25 18:04:23,249396261,0.249396261,23876696
2025-11-25 18:16:11,250204198,0.250204198,23876755
2025-11-25 18:28:11,207519021,0.207519021,23876814
2025-11-25 18:40:11,267037224,0.267037224,23876873
2025-11-25 18:51:59,137297052,0.137297052,23876932
2025-11-25 19:03:47,114749899,0.114749899,23876991
2025-11-25 19:15:35,99794735,0.099794735,23877050
2025-11-25 19:39:23,106159402,0.106159402,23877109
2025-11-25 19:51:11,84616516,0.084616516,23877168
2025-11-25 20:03:11,92315073,0.092315073,23877227
2025-11-25 20:14:59,89564345,0.089564345,23877286
2025-11-25 20:27:11,143599304,0.143599304,23877345
2025-11-25 20:38:59,76549768,0.076549768,23877404
2025-11-25 20:50:59,77534521,0.077534521,23877463
2025-11-25 21:02:47,93004636,0.093004636,23877522
2025-11-25 21:14:47,94324025,0.094324025,23877581
2025-11-25 21:38:35,79174687,0.079174687,23877640
2025-11-25 21:50:23,71346041,0.071346041,23877699
2025-11-25 22:02:23,64655701,0.064655701,23877758
2025-11-25 22:14:47,67356266,0.067356266,23877817
2025-11-25 22:26:59,67148913,0.067148913,23877876
2025-11-25 22:38:59,63824545,0.063824545,23877935
2025-11-25 22:50:47,61822855,0.061822855,23877994
2025-11-25 23:02:35,60317437,0.060317437,23878053
2025-11-25 23:14:47,56752021,0.056752021,23878112
2025-11-25 23:26:59,71097551,0.071097551,23878171
2025-11-25 23:38:59,77572439,0.077572439,23878230
2025-11-25 23:50:47,67845187,0.067845187,23878289
2025-11-26 00:02:35,88251098,0.088251098,23878348
2025-11-26 00:14:23,84891161,0.084891161,23878407
2025-11-26 00:26:35,70166381,0.070166381,23878466
2025-11-26 00:38:35,60552801,0.060552801,23878525
2025-11-26 00:50:35,53031080,0.05303108,23878584
2025-11-26 01:02:47,60676531,0.060676531,23878643
2025-11-26 01:14:47,56866981,0.056866981,23878702
2025-11-26 01:26:47,59495710,0.05949571,23878761
2025-11-26 01:38:35,60866802,0.060866802,23878820
2025-11-26 01:50:35,59523349,0.059523349,23878879
2025-11-26 02:02:23,62351295,0.062351295,23878938
2025-11-26 02:14:11,63394242,0.063394242,23878997
2025-11-26 02:26:11,55338122,0.055338122,23879056
2025-11-26 02:38:35,60204100,0.0602041,23879115
2025-11-26 02:50:23,64493212,0.064493212,23879174
2025-11-26 03:02:35,71819605,0.071819605,23879233
2025-11-26 03:26:59,64187724,0.064187724,23879292
2025-11-26 03:38:47,61973402,0.061973402,23879351
2025-11-26 03:50:47,59231198,0.059231198,23879410
2025-11-26 04:02:35,59389145,0.059389145,23879469
2025-11-26 04:14:23,61218204,0.061218204,23879528
2025-11-26 04:26:11,63824656,0.063824656,23879587
2025-11-26 04:37:59,70717491,0.070717491,23879646
2025-11-26 04:49:47,74957046,0.074957046,23879705
2025-11-26 05:01:47,73684084,0.073684084,23879764
2025-11-26 05:13:35,71909605,0.071909605,23879823
2025-11-26 05:25:23,75133260,0.07513326,23879882
2025-11-26 05:37:23,56734384,0.056734384,23879941
2025-11-26 05:49:11,57636642,0.057636642,23880000
2025-11-26 06:00:59,58603328,0.058603328,23880059
2025-11-26 06:13:11,61693426,0.061693426,23880118
2025-11-26 06:25:23,58727120,0.05872712,23880177
2025-11-26 06:37:11,61521792,0.061521792,23880236
2025-11-26 06:49:11,60845829,0.060845829,23880295
2025-11-26 07:01:35,63580154,0.063580154,23880354
2025-11-26 07:13:47,59746057,0.059746057,23880413
2025-11-26 07:25:35,57557023,0.057557023,23880472
2025-11-26 07:37:23,65430507,0.065430507,23880531
2025-11-26 07:49:11,58467179,0.058467179,23880590
2025-11-26 08:12:59,52565188,0.052565188,23880649
2025-11-26 08:24:47,61350522,0.061350522,23880708
2025-11-26 08:48:47,59350687,0.059350687,23880767
2025-11-26 09:00:35,68763860,0.06876386,23880826
2025-11-26 09:12:35,62469507,0.062469507,23880885
2025-11-26 09:24:47,68352212,0.068352212,23880944
2025-11-26 09:36:35,67389976,0.067389976,23881003
2025-11-26 09:48:23,62956442,0.062956442,23881062
2025-11-26 10:00:11,61093440,0.06109344,23881121
2025-11-26 10:12:11,58350956,0.058350956,23881180
2025-11-26 10:23:59,62073475,0.062073475,23881239
2025-11-26 10:35:59,63114451,0.063114451,23881298
2025-11-26 10:48:11,55318031,0.055318031,23881357
2025-11-26 10:59:59,69270078,0.069270078,23881416
2025-11-26 11:11:59,57074476,0.057074476,23881475
2025-11-26 11:23:47,58528638,0.058528638,23881534
2025-11-26 11:35:35,60252210,0.06025221,23881593
2025-11-26 11:47:35,59847505,0.059847505,23881652
2025-11-26 11:59:23,55957832,0.055957832,23881711
2025-11-26 12:11:23,54257693,0.054257693,23881770
2025-11-26 12:23:11,56547431,0.056547431,23881829
2025-11-26 12:34:59,61644665,0.061644665,23881888
2025-11-26 12:46:47,58402374,0.058402374,23881947
2025-11-26 12:58:35,57714698,0.057714698,23882006
2025-11-26 13:10:35,64550311,0.064550311,23882065
2025-11-26 13:22:59,58366866,0.058366866,23882124
2025-11-26 13:34:59,51034554,0.051034554,23882183
2025-11-26 13:46:47,57210056,0.057210056,23882242
2025-11-26 13:58:47,55209141,0.055209141,23882301
2025-11-26 14:10:35,53987226,0.053987226,23882360
2025-11-26 14:22:23,52498562,0.052498562,23882419
2025-11-26 14:34:11,54820039,0.054820039,23882478
2025-11-26 14:45:59,60191558,0.060191558,23882537
2025-11-26 14:57:59,58528356,0.058528356,23882596
2025-11-26 15:09:47,55385427,0.055385427,23882655
2025-11-26 15:21:47,54404947,0.054404947,23882714
2025-11-26 15:33:59,59348829,0.059348829,23882773
2025-11-26 15:46:11,58225528,0.058225528,23882832
2025-11-26 15:57:59,63218013,0.063218013,23882891
2025-11-26 16:09:47,67689129,0.067689129,23882950
2025-11-26 16:21:47,69836235,0.069836235,23883009
2025-11-26 16:33:47,91284411,0.091284411,23883068
2025-11-26 16:45:35,63369472,0.063369472,23883127
2025-11-26 16:57:35,65297374,0.065297374,23883186
2025-11-26 17:09:23,73865165,0.073865165,23883245
2025-11-26 17:21:23,90895815,0.090895815,23883304
2025-11-26 17:33:23,94943487,0.094943487,23883363
2025-11-26 17:45:23,112823907,0.112823907,23883422
2025-11-26 18:09:11,87092516,0.087092516,23883481
2025-11-26 18:20:59,79107743,0.079107743,23883540
2025-11-26 18:32:47,151653189,0.151653189,23883599
2025-11-26 18:44:47,360353154,0.360353154,23883658
2025-11-26 18:56:47,643912702,0.643912702,23883717
2025-11-26 19:08:47,463956427,0.463956427,23883776
2025-11-26 19:20:35,285291888,0.285291888,23883835
2025-11-26 19:32:35,253803609,0.253803609,23883894
2025-11-26 19:44:23,156026169,0.156026169,23883953
2025-11-26 19:56:11,118347226,0.118347226,23884012
2025-11-26 20:07:59,101119742,0.101119742,23884071
2025-11-26 20:19:47,85599263,0.085599263,23884130
2025-11-26 20:43:35,55277587,0.055277587,23884189
2025-11-26 20:55:47,60716349,0.060716349,23884248
2025-11-26 21:07:35,61689773,0.061689773,23884307
2025-11-26 21:19:23,58154255,0.058154255,23884366
2025-11-26 21:31:11,55931760,0.05593176,23884425
2025-11-26 21:42:59,53593840,0.05359384,23884484
2025-11-26 21:55:11,51452817,0.051452817,23884543
2025-11-26 22:06:59,54506321,0.054506321,23884602
2025-11-26 22:18:47,45870762,0.045870762,23884661
2025-11-26 22:30:47,52377358,0.052377358,23884720
2025-11-26 22:42:35,50293902,0.050293902,23884779
2025-11-26 22:54:35,49868517,0.049868517,23884838
2025-11-26 23:18:35,59920728,0.059920728,23884897
2025-11-26 23:30:35,53342219,0.053342219,23884956
2025-11-26 23:42:47,51984958,0.051984958,23885015
2025-11-26 23:54:35,52432264,0.052432264,23885074
