block_number,timestamp,basefee_wei,basefee_gwei
14759016,2022-05-12 04:24:53,462847141373,462.847141373
14759017,2022-05-12 04:24:54,426765826898,426.765826898
14759018,2022-05-12 04:25:08,448745476153,448.745476153
14759019,2022-05-12 04:25:42,504763460788,504.763460788
14759020,2022-05-12 04:25:49,469963212796,469.963212796
14759021,2022-05-12 04:25:52,452281285547,452.281285547
14759022,2022-05-12 04:25:57,420882746542,420.882746542
14759023,2022-05-12 04:26:20,473463257359,473.463257359
14759024,2022-05-12 04:26:46,532580627176,532.580627176
14759025,2022-05-12 04:26:48,563529532563,563.529532563
14759026,2022-05-12 04:26:52,497986262894,497.986262894
14759027,2022-05-12 04:27:00,545013405431,545.013405431
14759028,2022-05-12 04:27:02,522795784915,522.795784915
14759029,2022-05-12 04:27:18,535683515418,535.683515418
14759030,2022-05-12 04:27:33,521008417199,521.008417199
14759031,2022-05-12 04:27:52,541263951898,541.263951898
14759032,2022-05-12 04:28:16,557098493494,557.098493494
14759033,2022-05-12 04:28:24,564655418496,564.655418496
14759034,2022-05-12 04:28:35,565188310127,565.188310127
14759035,2022-05-12 04:28:39,526588911497,526.588911497
14759036,2022-05-12 04:28:40,460765297560,460.76529756
14759037,2022-05-12 04:28:42,436558558043,436.558558043
14759038,2022-05-12 04:29:08,491064087274,491.064087274
14759039,2022-05-12 04:29:09,429681076365,429.681076365
14759040,2022-05-12 04:29:24,475775679822,475.775679822
14759041,2022-05-12 04:29:25,416303719845,416.303719845
14759042,2022-05-12 04:29:41,441273094037,441.273094037
14759043,2022-05-12 04:29:53,420974681362,420.974681362
14759044,2022-05-12 04:29:59,389763828974,389.763828974
14759045,2022-05-12 04:30:21,432591603199,432.591603199
14759046,2022-05-12 04:30:29,432487388277,432.487388277
14759047,2022-05-12 04:30:55,470144785986,470.144785986
14759048,2022-05-12 04:30:59,451304352712,451.304352712
14759049,2022-05-12 04:31:00,416799535360,416.79953536
14759050,2022-05-12 04:31:04,371762911080,371.76291108
14759051,2022-05-12 04:31:18,371463820765,371.463820765
14759052,2022-05-12 04:31:57,417874965554,417.874965554
14759053,2022-05-12 04:32:15,444482843140,444.48284314
14759054,2022-05-12 04:32:36,479415929901,479.415929901
14759055,2022-05-12 04:32:39,435330219309,435.330219309
14759056,2022-05-12 04:33:00,443763962341,443.763962341
14759057,2022-05-12 04:33:21,455637816458,455.637816458
14759058,2022-05-12 04:34:14,512569378129,512.569378129
14759059,2022-05-12 04:34:43,541280721188,541.280721188
14759060,2022-05-12 04:34:46,483980446339,483.980446339
14759061,2022-05-12 04:35:00,473146261726,473.146261726
14759062,2022-05-12 04:35:37,501954532848,501.954532848
14759063,2022-05-12 04:35:41,452088924780,452.08892478
14759064,2022-05-12 04:35:42,404100458153,404.100458153
14759065,2022-05-12 04:36:05,420164042478,420.164042478
14759066,2022-05-12 04:36:08,387774107643,387.774107643
14759067,2022-05-12 04:36:26,388498434130,388.49843413
14759068,2022-05-12 04:36:51,416073130707,416.073130707
14759069,2022-05-12 04:37:02,381741976257,381.741976257
14759070,2022-05-12 04:37:14,350854047263,350.854047263
14759071,2022-05-12 04:37:31,383520142080,383.52014208
14759072,2022-05-12 04:37:34,346828867512,346.828867512
14759073,2022-05-12 04:37:44,338173803471,338.173803471
14759074,2022-05-12 04:38:05,301666406921,301.666406921
14759075,2022-05-12 04:38:23,320632380062,320.632380062
14759076,2022-05-12 04:38:36,316997832089,316.997832089
14759077,2022-05-12 04:39:01,347827728055,347.827728055
14759078,2022-05-12 04:39:02,312833878892,312.833878892
14759079,2022-05-12 04:39:15,286086970683,286.086970683
14759080,2022-05-12 04:39:16,280102789387,280.102789387
14759081,2022-05-12 04:39:18,249699610993,249.699610993
14759082,2022-05-12 04:39:21,245019464134,245.019464134
14759083,2022-05-12 04:39:30,252989688782,252.989688782
14759084,2022-05-12 04:40:30,284571249689,284.571249689
14759085,2022-05-12 04:40:34,260829626842,260.829626842
14759086,2022-05-12 04:40:40,283399453546,283.399453546
14759087,2022-05-12 04:41:04,318748144935,318.748144935
14759088,2022-05-12 04:41:23,323905426939,323.905426939
14759089,2022-05-12 04:41:58,344410589684,344.410589684
14759090,2022-05-12 04:42:08,332622445732,332.622445732
14759091,2022-05-12 04:42:47,361862270437,361.862270437
14759092,2022-05-12 04:43:17,379944874875,379.944874875
14759093,2022-05-12 04:43:35,381077777436,381.077777436
14759094,2022-05-12 04:43:44,335921530438,335.921530438
14759095,2022-05-12 04:43:53,327149890875,327.149890875
14759096,2022-05-12 04:43:57,292262348435,292.262348435
14759097,2022-05-12 04:43:58,266062660696,266.062660696
14759098,2022-05-12 04:44:33,299314935782,299.314935782
14759099,2022-05-12 04:44:51,310478040958,310.478040958
14759100,2022-05-12 04:45:15,322604311946,322.604311946
14759101,2022-05-12 04:45:59,362922449021,362.922449021
14759102,2022-05-12 04:46:02,342249956271,342.249956271
14759103,2022-05-12 04:46:12,311679378572,311.679378572
14759104,2022-05-12 04:46:23,301631352276,301.631352276
14759105,2022-05-12 04:46:47,311420220384,311.420220384
14759106,2022-05-12 04:46:59,274581907288,274.581907288
14759107,2022-05-12 04:47:24,299364304194,299.364304194
14759108,2022-05-12 04:47:33,301482838017,301.482838017
14759109,2022-05-12 04:48:29,339153571647,339.153571647
14759110,2022-05-12 04:48:46,380800592303,380.800592303
14759111,2022-05-12 04:48:58,353025685715,353.025685715
14759112,2022-05-12 04:49:01,318867133201,318.867133201
14759113,2022-05-12 04:49:19,328776574354,328.776574354
14759114,2022-05-12 04:49:37,342963487365,342.963487365
14759115,2022-05-12 04:49:40,309924340809,309.924340809
14759116,2022-05-12 04:50:06,348611182962,348.611182962
14759117,2022-05-12 04:50:16,353699882825,353.699882825
14759118,2022-05-12 04:50:42,382255399194,382.255399194
14759119,2022-05-12 04:51:56,429979832658,429.979832658
14759120,2022-05-12 04:52:06,472107207091,472.107207091
14759121,2022-05-12 04:52:11,428658678941,428.658678941
14759122,2022-05-12 04:52:24,405302103085,405.302103085
14759123,2022-05-12 04:53:03,437020245200,437.0202452
14759124,2022-05-12 04:53:06,421328871107,421.328871107
14759125,2022-05-12 04:53:11,385102394609,385.102394609
14759126,2022-05-12 04:53:20,369939507710,369.93950771
14759127,2022-05-12 04:53:38,373546790932,373.546790932
14759128,2022-05-12 04:53:40,332994197666,332.994197666
14759129,2022-05-12 04:53:45,326759777356,326.759777356
14759130,2022-05-12 04:53:50,309916506831,309.916506831
14759131,2022-05-12 04:54:38,348620512430,348.62051243
14759132,2022-05-12 04:55:02,392189488798,392.189488798
14759133,2022-05-12 04:55:09,373360925727,373.360925727
14759134,2022-05-12 04:55:20,383218086642,383.218086642
14759135,2022-05-12 04:55:28,352995895620,352.99589562
14759136,2022-05-12 04:55:52,366471669841,366.471669841
14759137,2022-05-12 04:56:23,371398111851,371.398111851
14759138,2022-05-12 04:56:31,371926140926,371.926140926
14759139,2022-05-12 04:56:38,347587743229,347.587743229
14759140,2022-05-12 04:56:40,316391485584,316.391485584
14759141,2022-05-12 04:57:01,329300041649,329.300041649
14759142,2022-05-12 04:57:08,306286421935,306.286421935
14759143,2022-05-12 04:57:22,280338982291,280.338982291
14759144,2022-05-12 04:57:58,315355957803,315.355957803
14759145,2022-05-12 04:58:06,334240678582,334.240678582
14759146,2022-05-12 04:58:07,301435915517,301.435915517
14759147,2022-05-12 04:58:21,289933434977,289.933434977
14759148,2022-05-12 04:58:27,272548258336,272.548258336
14759149,2022-05-12 04:58:46,271253240745,271.253240745
14759150,2022-05-12 04:59:08,299578702178,299.578702178
14759151,2022-05-12 04:59:13,276999362006,276.999362006
14759152,2022-05-12 04:59:24,254355285103,254.355285103
14759153,2022-05-12 04:59:25,228648827942,228.648827942
14759154,2022-05-12 05:00:12,257219628899,257.219628899
14759155,2022-05-12 05:00:33,289344808656,289.344808656
14759156,2022-05-12 05:00:35,316402724475,316.402724475
14759157,2022-05-12 05:01:12,343889151214,343.889151214
14759158,2022-05-12 05:01:17,306741651892,306.741651892
14759159,2022-05-12 05:01:26,297100079535,297.100079535
14759160,2022-05-12 05:01:30,269466325778,269.466325778
14759161,2022-05-12 05:01:55,299002960892,299.002960892
14759162,2022-05-12 05:02:07,292030355087,292.030355087
14759163,2022-05-12 05:02:29,328347203620,328.34720362
14759164,2022-05-12 05:02:33,301899655084,301.899655084
14759165,2022-05-12 05:02:39,279195028751,279.195028751
14759166,2022-05-12 05:02:41,250026482031,250.026482031
14759167,2022-05-12 05:02:44,254171005802,254.171005802
14759168,2022-05-12 05:02:54,243684340062,243.684340062
14759169,2022-05-12 05:03:16,224149472295,224.149472295
14759170,2022-05-12 05:03:33,245180334999,245.180334999
14759171,2022-05-12 05:04:04,275814234565,275.814234565
14759172,2022-05-12 05:04:15,310282210814,310.282210814
14759173,2022-05-12 05:04:24,298225867131,298.225867131
14759174,2022-05-12 05:04:33,274517077204,274.517077204
14759175,2022-05-12 05:04:42,276693446372,276.693446372
14759176,2022-05-12 05:05:04,296165939040,296.16593904
14759177,2022-05-12 05:05:35,333157246587,333.157246587
14759178,2022-05-12 05:05:46,322589942935,322.589942935
14759179,2022-05-12 05:05:58,303238635187,303.238635187
14759180,2022-05-12 05:06:09,300136271765,300.136271765
14759181,2022-05-12 05:06:12,279478653254,279.478653254
14759182,2022-05-12 05:07:20,305680517614,305.680517614
14759183,2022-05-12 05:07:54,337271455354,337.271455354
14759184,2022-05-12 05:08:10,372213604443,372.213604443
14759185,2022-05-12 05:08:35,418733006509,418.733006509
14759186,2022-05-12 05:08:45,407383963704,407.383963704
14759187,2022-05-12 05:08:46,368874387814,368.874387814
14759188,2022-05-12 05:08:55,388448682437,388.448682437
14759189,2022-05-12 05:09:30,436982283037,436.982283037
14759190,2022-05-12 05:09:38,485710745495,485.710745495
14759191,2022-05-12 05:09:46,434875267213,434.875267213
14759192,2022-05-12 05:10:02,480525398529,480.525398529
14759193,2022-05-12 05:10:18,487702069977,487.702069977
14759194,2022-05-12 05:10:28,462119964818,462.119964818
14759195,2022-05-12 05:10:39,448685074565,448.685074565
14759196,2022-05-12 05:10:50,438609653047,438.609653047
14759197,2022-05-12 05:10:52,405242975609,405.242975609
14759198,2022-05-12 05:11:28,455890968308,455.890968308
14759199,2022-05-12 05:12:08,512824239396,512.824239396
14759200,2022-05-12 05:12:12,510121061902,510.121061902
14759201,2022-05-12 05:12:18,456406370761,456.406370761
14759202,2022-05-12 05:12:32,470218458761,470.218458761
14759203,2022-05-12 05:12:37,414051294896,414.051294896
14759204,2022-05-12 05:12:43,404171561742,404.171561742
14759205,2022-05-12 05:13:54,454625046507,454.625046507
14759206,2022-05-12 05:14:22,511408495213,511.408495213
14759207,2022-05-12 05:14:23,447482433312,447.482433312
14759208,2022-05-12 05:14:43,503384440006,503.384440006
14759209,2022-05-12 05:14:56,566266955739,566.266955739
14759210,2022-05-12 05:15:31,637019326809,637.019326809
14759211,2022-05-12 05:15:42,563463910171,563.463910171
14759212,2022-05-12 05:15:52,494994996943,494.994996943
14759213,2022-05-12 05:16:26,556790113630,556.79011363
14759214,2022-05-12 05:16:51,626326684378,626.326684378
14759215,2022-05-12 05:17:04,704553587424,704.553587424
14759216,2022-05-12 05:17:05,616484388996,616.484388996
14759217,2022-05-12 05:17:31,693495195219,693.495195219
14759218,2022-05-12 05:17:40,725644232923,725.644232923
14759219,2022-05-12 05:17:42,687743752090,687.74375209
14759220,2022-05-12 05:17:57,681794916491,681.794916491
14759221,2022-05-12 05:18:00,602308316804,602.308316804
14759222,2022-05-12 05:18:28,677574013773,677.574013773
14759223,2022-05-12 05:19:01,713480806413,713.480806413
14759224,2022-05-12 05:19:17,705114102389,705.114102389
14759225,2022-05-12 05:19:20,617955665059,617.955665059
14759226,2022-05-12 05:19:25,540711206927,540.711206927
14759227,2022-05-12 05:19:28,608272301719,608.272301719
14759228,2022-05-12 05:19:45,631635279934,631.635279934
14759229,2022-05-12 05:20:27,710536790421,710.536790421
14759230,2022-05-12 05:20:30,633941723768,633.941723768
14759231,2022-05-12 05:20:36,587647146781,587.647146781
14759232,2022-05-12 05:20:41,551239656836,551.239656836
14759233,2022-05-12 05:20:47,510855178089,510.855178089
14759234,2022-05-12 05:20:55,456624120607,456.624120607
14759235,2022-05-12 05:21:07,412639962008,412.639962008
14759236,2022-05-12 05:21:13,464198610018,464.198610018
14759237,2022-05-12 05:21:31,407217182324,407.217182324
14759238,2022-05-12 05:21:53,458053645982,458.053645982
14759239,2022-05-12 05:22:14,515304580253,515.304580253
14759240,2022-05-12 05:22:19,579671060662,579.671060662
14759241,2022-05-12 05:22:30,546473278120,546.47327812
14759242,2022-05-12 05:22:37,504908192123,504.908192123
14759243,2022-05-12 05:22:45,490049177409,490.049177409
14759244,2022-05-12 05:22:56,483284544674,483.284544674
14759245,2022-05-12 05:23:00,424399448146,424.399448146
14759246,2022-05-12 05:23:13,439690684450,439.69068445
14759247,2022-05-12 05:23:47,494648337593,494.648337593
14759248,2022-05-12 05:24:02,481162022726,481.162022726
14759249,2022-05-12 05:24:22,514202721141,514.202721141
14759250,2022-05-12 05:24:23,464184975487,464.184975487
14759251,2022-05-12 05:24:26,432417370383,432.417370383
14759252,2022-05-12 05:24:49,450753589596,450.753589596
14759253,2022-05-12 05:25:09,469072337750,469.07233775
14759254,2022-05-12 05:25:23,447909129142,447.909129142
14759255,2022-05-12 05:25:37,481082320634,481.082320634
14759256,2022-05-12 05:25:39,428187471824,428.187471824
14759257,2022-05-12 05:25:50,443689923108,443.689923108
14759258,2022-05-12 05:26:02,389705659921,389.705659921
14759259,2022-05-12 05:26:30,438371745501,438.371745501
14759260,2022-05-12 05:26:37,470641297942,470.641297942
14759261,2022-05-12 05:26:44,414602344513,414.602344513
14759262,2022-05-12 05:26:45,393610111815,393.610111815
14759263,2022-05-12 05:26:51,351491878201,351.491878201
14759264,2022-05-12 05:27:20,333084456506,333.084456506
14759265,2022-05-12 05:27:48,374666658990,374.66665899
14759266,2022-05-12 05:28:01,421484827533,421.484827533
14759267,2022-05-12 05:28:20,470266052178,470.266052178
14759268,2022-05-12 05:28:42,465226019054,465.226019054
14759269,2022-05-12 05:28:48,424529455293,424.529455293
14759270,2022-05-12 05:29:08,406961222332,406.961222332
14759271,2022-05-12 05:29:22,418701192856,418.701192856
14759272,2022-05-12 05:29:24,368411270796,368.411270796
14759273,2022-05-12 05:29:27,362060920619,362.060920619
14759274,2022-05-12 05:29:33,329396377876,329.396377876
14759275,2022-05-12 05:29:41,351930592312,351.930592312
14759276,2022-05-12 05:29:59,338397163384,338.397163384
14759277,2022-05-12 05:30:03,348503957389,348.503957389
14759278,2022-05-12 05:30:18,343068158344,343.068158344
14759279,2022-05-12 05:30:23,333789891438,333.789891438
14759280,2022-05-12 05:30:45,367224359243,367.224359243
14759281,2022-05-12 05:30:55,344773028852,344.773028852
14759282,2022-05-12 05:30:56,301676400246,301.676400246
14759283,2022-05-12 05:31:00,300299974017,300.299974017
14759284,2022-05-12 05:31:25,337792653500,337.7926535
14759285,2022-05-12 05:31:33,310236153744,310.236153744
14759286,2022-05-12 05:31:41,295489232562,295.489232562
14759287,2022-05-12 05:31:48,306463129310,306.46312931
14759288,2022-05-12 05:31:57,296225685060,296.22568506
14759289,2022-05-12 05:32:05,299780373532,299.780373532
14759290,2022-05-12 05:32:13,286933195691,286.933195691
14759291,2022-05-12 05:32:20,291923305892,291.923305892
14759292,2022-05-12 05:32:21,258939153345,258.939153345
14759293,2022-05-12 05:32:32,258501913007,258.501913007
14759294,2022-05-12 05:32:40,273607241634,273.607241634
14759295,2022-05-12 05:32:51,288894779733,288.894779733
14759296,2022-05-12 05:33:06,253375462439,253.375462439
14759297,2022-05-12 05:33:32,285011894884,285.011894884
14759298,2022-05-12 05:33:41,320595823593,320.595823593
14759299,2022-05-12 05:33:53,330144338033,330.144338033
14759300,2022-05-12 05:34:11,323944013269,323.944013269
14759301,2022-05-12 05:34:23,337892208324,337.892208324
14759302,2022-05-12 05:34:58,299349624089,299.349624089
14759303,2022-05-12 05:35:02,336717255559,336.717255559
14759304,2022-05-12 05:35:44,378750078055,378.750078055
14759305,2022-05-12 05:36:38,426058563521,426.058563521
14759306,2022-05-12 05:36:42,430732401109,430.732401109
14759307,2022-05-12 05:37:08,434397445679,434.397445679
14759308,2022-05-12 05:37:10,380821199616,380.821199616
14759309,2022-05-12 05:37:52,428407363414,428.407363414
14759310,2022-05-12 05:37:54,374931414276,374.931414276
14759311,2022-05-12 05:38:06,421764167455,421.764167455
14759312,2022-05-12 05:38:52,370510694799,370.510694799
14759313,2022-05-12 05:39:13,416813899101,416.813899101
14759314,2022-05-12 05:39:18,458779587867,458.779587867
14759315,2022-05-12 05:39:44,481363208015,481.363208015
14759316,2022-05-12 05:40:18,473053266478,473.053266478
14759317,2022-05-12 05:40:40,519233199404,519.233199404
14759318,2022-05-12 05:40:41,462547844676,462.547844676
14759319,2022-05-12 05:40:52,436543933115,436.543933115
14759320,2022-05-12 05:40:55,402578309669,402.578309669
14759321,2022-05-12 05:41:00,363861743797,363.861743797
14759322,2022-05-12 05:41:02,379510272972,379.510272972
14759323,2022-05-12 05:41:06,346385142583,346.385142583
14759324,2022-05-12 05:41:19,345547029093,345.547029093
14759325,2022-05-12 05:41:46,374048060318,374.048060318
14759326,2022-05-12 05:41:59,382468229774,382.468229774
14759327,2022-05-12 05:42:03,350753313966,350.753313966
14759328,2022-05-12 05:42:04,323114733252,323.114733252
14759329,2022-05-12 05:42:05,289864035958,289.864035958
14759330,2022-05-12 05:42:07,263444194972,263.444194972
14759331,2022-05-12 05:42:10,230513670601,230.513670601
14759332,2022-05-12 05:42:18,259311169105,259.311169105
14759333,2022-05-12 05:42:37,288038433799,288.038433799
14759334,2022-05-12 05:42:56,304865262251,304.865262251
14759335,2022-05-12 05:43:04,276138372510,276.13837251
14759336,2022-05-12 05:43:17,244374219511,244.374219511
14759337,2022-05-12 05:43:28,274898324848,274.898324848
14759338,2022-05-12 05:43:43,242864157319,242.864157319
14759339,2022-05-12 05:43:46,273204254918,273.204254918
14759340,2022-05-12 05:43:58,273524259061,273.524259061
14759341,2022-05-12 05:44:17,297615467125,297.615467125
14759342,2022-05-12 05:44:24,306600392218,306.600392218
14759343,2022-05-12 05:44:50,321547373403,321.547373403
14759344,2022-05-12 05:45:23,358226108115,358.226108115
14759345,2022-05-12 05:45:27,323659405202,323.659405202
14759346,2022-05-12 05:45:32,292101205413,292.101205413
14759347,2022-05-12 05:46:08,316855162606,316.855162606
14759348,2022-05-12 05:46:10,320080724397,320.080724397
14759349,2022-05-12 05:46:19,288203013706,288.203013706
14759350,2022-05-12 05:46:50,299112439813,299.112439813
14759351,2022-05-12 05:47:01,318759948778,318.759948778
14759352,2022-05-12 05:47:20,339254580907,339.254580907
14759353,2022-05-12 05:47:34,342759256009,342.759256009
14759354,2022-05-12 05:47:48,345347055065,345.347055065
14759355,2022-05-12 05:47:56,323194419993,323.194419993
14759356,2022-05-12 05:48:24,349170898306,349.170898306
14759357,2022-05-12 05:48:29,324759074284,324.759074284
14759358,2022-05-12 05:48:45,324645017971,324.645017971
14759359,2022-05-12 05:49:39,365192856964,365.192856964
14759360,2022-05-12 05:49:59,410807376913,410.807376913
14759361,2022-05-12 05:50:06,396009748095,396.009748095
14759362,2022-05-12 05:50:36,393359753164,393.359753164
14759363,2022-05-12 05:50:38,411187955028,411.187955028
14759364,2022-05-12 05:50:41,361279867609,361.279867609
14759365,2022-05-12 05:50:46,341824275360,341.82427536
14759366,2022-05-12 05:51:01,349647636035,349.647636035
14759367,2022-05-12 05:51:07,328566720844,328.566720844
14759368,2022-05-12 05:51:09,292673435894,292.673435894
14759369,2022-05-12 05:51:17,289526486197,289.526486197
14759370,2022-05-12 05:51:42,322100445493,322.100445493
14759371,2022-05-12 05:51:45,318119321566,318.119321566
14759372,2022-05-12 05:51:50,281557557773,281.557557773
14759373,2022-05-12 05:52:02,261389375003,261.389375003
14759374,2022-05-12 05:52:44,294053164181,294.053164181
14759375,2022-05-12 05:52:47,330809006742,330.809006742
14759376,2022-05-12 05:53:00,352596733003,352.596733003
14759377,2022-05-12 05:53:16,340414857916,340.414857916
14759378,2022-05-12 05:53:22,326965535473,326.965535473
14759379,2022-05-12 05:53:41,355315895393,355.315895393
14759380,2022-05-12 05:53:45,323917273207,323.917273207
14759381,2022-05-12 05:53:50,305099422747,305.099422747
14759382,2022-05-12 05:53:58,267015387456,267.015387456
14759383,2022-05-12 05:54:02,236407580477,236.407580477
14759384,2022-05-12 05:54:21,265957385399,265.957385399
14759385,2022-05-12 05:54:38,299171366033,299.171366033
14759386,2022-05-12 05:54:57,262142664285,262.142664285
14759387,2022-05-12 05:55:24,294876700810,294.87670081
14759388,2022-05-12 05:55:26,331689060353,331.689060353
14759389,2022-05-12 05:55:43,373128266210,373.12826621
14759390,2022-05-12 05:56:27,419749019150,419.74901915
14759391,2022-05-12 05:56:36,433812732832,433.812732832
14759392,2022-05-12 05:56:43,443956771179,443.956771179
14759393,2022-05-12 05:56:44,404091036525,404.091036525
14759394,2022-05-12 05:56:58,437591587495,437.591587495
14759395,2022-05-12 05:57:02,392998820418,392.998820418
14759396,2022-05-12 05:57:18,388411167842,388.411167842
14759397,2022-05-12 05:57:44,436900214057,436.900214057
14759398,2022-05-12 05:57:46,468656383237,468.656383237
14759399,2022-05-12 05:58:25,493446068076,493.446068076
14759400,2022-05-12 05:59:01,431765309567,431.765309567
14759401,2022-05-12 05:59:16,485681416117,485.681416117
14759402,2022-05-12 05:59:21,427983576903,427.983576903
14759403,2022-05-12 05:59:26,481468837869,481.468837869
14759404,2022-05-12 05:59:39,531210740517,531.210740517
14759405,2022-05-12 05:59:46,475878612427,475.878612427
14759406,2022-05-12 05:59:52,436512335449,436.512335449
14759407,2022-05-12 05:59:53,382024683177,382.024683177
14759408,2022-05-12 06:00:06,402895541623,402.895541623
14759409,2022-05-12 06:00:10,400233095797,400.233095797
14759410,2022-05-12 06:00:17,399517885258,399.517885258
14759411,2022-05-12 06:00:35,395790918695,395.790918695
14759412,2022-05-12 06:00:40,383507754532,383.507754532
14759413,2022-05-12 06:00:46,337765731363,337.765731363
14759414,2022-05-12 06:00:53,354242132508,354.242132508
14759415,2022-05-12 06:01:08,363749245086,363.749245086
14759416,2022-05-12 06:01:11,347348575968,347.348575968
14759417,2022-05-12 06:01:47,390723326029,390.723326029
14759418,2022-05-12 06:01:51,341882910276,341.882910276
14759419,2022-05-12 06:02:15,384582830898,384.582830898
14759420,2022-05-12 06:02:56,432652614909,432.652614909
14759421,2022-05-12 06:03:10,486667544566,486.667544566
14759422,2022-05-12 06:03:15,453520644556,453.520644556
14759423,2022-05-12 06:03:19,397533206520,397.53320652
14759424,2022-05-12 06:03:32,447089850719,447.089850719
14759425,2022-05-12 06:03:34,442847862216,442.847862216
14759426,2022-05-12 06:04:06,486752895324,486.752895324
14759427,2022-05-12 06:04:49,547568860753,547.568860753
14759428,2022-05-12 06:04:51,522879862760,522.87986276
14759429,2022-05-12 06:04:52,457519879915,457.519879915
14759430,2022-05-12 06:05:08,462059432123,462.059432123
14759431,2022-05-12 06:05:23,471271044346,471.271044346
14759432,2022-05-12 06:05:26,425974726195,425.974726195
14759433,2022-05-12 06:05:49,479012413378,479.012413378
14759434,2022-05-12 06:06:09,491031305858,491.031305858
14759435,2022-05-12 06:06:32,544933686404,544.933686404
14759436,2022-05-12 06:06:54,535357734755,535.357734755
14759437,2022-05-12 06:07:00,507123323810,507.12332381
14759438,2022-05-12 06:07:03,461053003200,461.0530032
14759439,2022-05-12 06:07:05,406533562414,406.533562414
14759440,2022-05-12 06:07:21,359761848957,359.761848957
14759441,2022-05-12 06:07:53,404679117136,404.679117136
14759442,2022-05-12 06:08:07,455253370461,455.253370461
14759443,2022-05-12 06:08:18,446813857740,446.81385774
14759444,2022-05-12 06:08:21,394929519810,394.92951981
14759445,2022-05-12 06:08:26,416758647655,416.758647655
14759446,2022-05-12 06:09:22,381685559605,381.685559605
14759447,2022-05-12 06:09:48,429393426901,429.393426901
14759448,2022-05-12 06:10:19,375944680088,375.944680088
14759449,2022-05-12 06:10:27,422913169963,422.913169963
14759450,2022-05-12 06:10:38,373161001465,373.161001465
14759451,2022-05-12 06:11:07,419757096402,419.757096402
14759452,2022-05-12 06:11:10,472166934482,472.166934482
14759453,2022-05-12 06:11:28,531109114672,531.109114672
14759454,2022-05-12 06:11:46,531780498006,531.780498006
14759455,2022-05-12 06:11:51,479713405250,479.71340525
14759456,2022-05-12 06:11:56,452924616861,452.924616861
14759457,2022-05-12 06:12:11,466231367789,466.231367789
14759458,2022-05-12 06:12:14,409291451648,409.291451648
14759459,2022-05-12 06:12:34,363126234121,363.126234121
14759460,2022-05-12 06:12:41,408455735149,408.455735149
14759461,2022-05-12 06:12:51,459472880972,459.472880972
14759462,2022-05-12 06:12:56,410066152634,410.066152634
14759463,2022-05-12 06:12:57,397206392657,397.206392657
14759464,2022-05-12 06:13:07,363641484839,363.641484839
14759465,2022-05-12 06:13:17,394061451789,394.061451789
14759466,2022-05-12 06:13:23,345900691295,345.900691295
14759467,2022-05-12 06:13:24,333858867705,333.858867705
14759468,2022-05-12 06:13:31,308858601944,308.858601944
14759469,2022-05-12 06:13:51,347452880447,347.452880447
14759470,2022-05-12 06:14:06,390826056597,390.826056597
14759471,2022-05-12 06:14:13,365178777322,365.178777322
14759472,2022-05-12 06:14:19,363623262176,363.623262176
14759473,2022-05-12 06:14:31,340289249270,340.28924927
14759474,2022-05-12 06:14:33,307273628258,307.273628258
14759475,2022-05-12 06:14:39,329070911328,329.070911328
14759476,2022-05-12 06:15:02,343480021517,343.480021517
14759477,2022-05-12 06:15:28,386399163971,386.399163971
14759478,2022-05-12 06:15:31,340079036112,340.079036112
14759479,2022-05-12 06:15:48,302586523994,302.586523994
14759480,2022-05-12 06:16:01,265314876681,265.314876681
14759481,2022-05-12 06:16:26,298434137159,298.434137159
14759482,2022-05-12 06:16:32,335737189371,335.737189371
14759483,2022-05-12 06:16:50,377672803990,377.67280399
14759484,2022-05-12 06:17:05,389222252717,389.222252717
14759485,2022-05-12 06:17:19,386712362751,386.712362751
14759486,2022-05-12 06:17:20,359353573494,359.353573494
14759487,2022-05-12 06:17:27,345471348888,345.471348888
14759488,2022-05-12 06:17:30,314399777949,314.399777949
14759489,2022-05-12 06:17:42,318161468524,318.161468524
14759490,2022-05-12 06:17:44,295164836534,295.164836534
14759491,2022-05-12 06:17:52,326378147510,326.37814751
14759492,2022-05-12 06:18:05,286955262891,286.955262891
14759493,2022-05-12 06:18:26,251186289372,251.186289372
14759494,2022-05-12 06:18:41,282567377655,282.567377655
14759495,2022-05-12 06:18:57,317887493757,317.887493757
14759496,2022-05-12 06:19:38,357610354692,357.610354692
14759497,2022-05-12 06:19:41,402272431500,402.2724315
14759498,2022-05-12 06:19:48,353719660772,353.719660772
14759499,2022-05-12 06:19:56,382752996636,382.752996636
14759500,2022-05-12 06:20:23,394467762218,394.467762218
14759501,2022-05-12 06:20:36,360192437587,360.192437587
14759502,2022-05-12 06:20:51,371684714369,371.684714369
14759503,2022-05-12 06:21:25,417577652123,417.577652123
14759504,2022-05-12 06:21:27,408172880335,408.172880335
14759505,2022-05-12 06:21:31,360923747574,360.923747574
14759506,2022-05-12 06:21:33,328128977339,328.128977339
14759507,2022-05-12 06:21:57,369099079417,369.099079417
14759508,2022-05-12 06:22:28,412507565148,412.507565148
14759509,2022-05-12 06:22:37,374297098994,374.297098994
14759510,2022-05-12 06:22:50,360577011133,360.577011133
14759511,2022-05-12 06:22:56,317464269235,317.464269235
14759512,2022-05-12 06:23:19,333520731009,333.520731009
14759513,2022-05-12 06:23:30,363629765097,363.629765097
14759514,2022-05-12 06:23:37,336650169571,336.650169571
