timestamp,basefee_wei,basefee_gwei,block_number
2022-07-01 08:46:46,12999038238,12.999038238,0xe5b8ec
2022-07-01 08:46:59,13351432090,13.35143209,0xe5b8ed
2022-07-01 08:47:22,14113481654,14.113481654,0xe5b8ee
2022-07-01 08:47:26,14431645164,14.431645164,0xe5b8ef
2022-07-01 08:47:37,15299954559,15.299954559,0xe5b8f0
2022-07-01 08:48:03,16584631715,16.584631715,0xe5b8f1
2022-07-01 08:48:04,14511552751,14.511552751,0xe5b8f2
2022-07-01 08:48:06,13694144314,13.694144314,0xe5b8f3
2022-07-01 08:48:16,12881293485,12.881293485,0xe5b8f4
2022-07-01 08:48:42,14489721777,14.489721777,0xe5b8f5
2022-07-01 08:48:51,13990683685,13.990683685,0xe5b8f6
2022-07-01 08:48:57,13350851337,13.350851337,0xe5b8f7
2022-07-01 08:49:00,12586883365,12.586883365,0xe5b8f8
2022-07-01 08:49:08,11979775017,11.979775017,0xe5b8f9
2022-07-01 08:49:11,12079185186,12.079185186,0xe5b8fa
2022-07-01 08:49:29,12518357457,12.518357457,0xe5b8fb
2022-07-01 08:49:49,13690077632,13.690077632,0xe5b8fc
2022-07-01 08:50:25,15400862200,15.4008622,0xe5b8fd
2022-07-01 08:50:33,14484633920,14.48463392,0xe5b8fe
2022-07-01 08:50:44,14150298935,14.150298935,0xe5b8ff
2022-07-01 08:51:21,15478694719,15.478694719,0xe5b900
2022-07-01 08:52:01,17411970375,17.411970375,0xe5b901
2022-07-01 08:52:07,16727526860,16.72752686,0xe5b902
2022-07-01 08:52:20,16409031404,16.409031404,0xe5b903
2022-07-01 08:52:23,14565290620,14.56529062,0xe5b904
2022-07-01 08:52:43,14838477453,14.838477453,0xe5b905
2022-07-01 08:52:45,13389255295,13.389255295,0xe5b906
2022-07-01 08:52:55,13777030890,13.77703089,0xe5b907
2022-07-01 08:53:18,14184199212,14.184199212,0xe5b908
2022-07-01 08:53:31,14909722707,14.909722707,0xe5b909
2022-07-01 08:53:47,14141315855,14.141315855,0xe5b90a
2022-07-01 08:54:00,14148987822,14.148987822,0xe5b90b
2022-07-01 08:54:26,15011676467,15.011676467,0xe5b90c
2022-07-01 08:54:29,13252590043,13.252590043,0xe5b90d
2022-07-01 08:54:30,13161701824,13.161701824,0xe5b90e
2022-07-01 08:54:35,12331351660,12.33135166,0xe5b90f
2022-07-01 08:55:07,13242835369,13.242835369,0xe5b910
2022-07-01 08:55:17,13008614913,13.008614913,0xe5b911
2022-07-01 08:55:28,11575520310,11.57552031,0xe5b912
2022-07-01 08:55:42,13021879751,13.021879751,0xe5b913
2022-07-01 08:55:45,12295791321,12.295791321,0xe5b914
2022-07-01 08:55:46,10765971610,10.76597161,0xe5b915
2022-07-01 08:56:07,12109834913,12.109834913,0xe5b916
2022-07-01 08:56:25,12247592362,12.247592362,0xe5b917
2022-07-01 08:56:30,11635041993,11.635041993,0xe5b918
2022-07-01 08:56:37,10332793312,10.332793312,0xe5b919
2022-07-01 08:56:38,11618940980,11.61894098,0xe5b91a
2022-07-01 08:56:40,10252423471,10.252423471,0xe5b91b
2022-07-01 08:56:43,11531572807,11.531572807,0xe5b91c
2022-07-01 08:57:20,12971783372,12.971783372,0xe5b91d
2022-07-01 08:57:32,14591775023,14.591775023,0xe5b91e
2022-07-01 08:57:36,13267511614,13.267511614,0xe5b91f
2022-07-01 08:57:45,11994881355,11.994881355,0xe5b920
2022-07-01 08:58:46,13492974363,13.492974363,0xe5b921
