block_number,timestamp,basefee_wei,basefee_gwei
14768468,2022-05-13 16:33:45,88356242866,88.356242866
14768469,2022-05-13 16:33:47,83742352022,83.742352022
14768470,2022-05-13 16:34:14,91919765466,91.919765466
14768471,2022-05-13 16:34:15,80429794783,80.429794783
14768472,2022-05-13 16:34:19,79684232704,79.684232704
14768473,2022-05-13 16:34:46,89323377748,89.323377748
14768474,2022-05-13 16:35:00,88091551310,88.09155131
14768475,2022-05-13 16:35:04,81714868121,81.714868121
14768476,2022-05-13 16:35:46,72853941391,72.853941391
14768477,2022-05-13 16:35:55,81957667394,81.957667394
14768478,2022-05-13 16:36:00,89445439567,89.445439567
14768479,2022-05-13 16:36:34,95541105383,95.541105383
14768480,2022-05-13 16:37:01,107479967286,107.479967286
14768481,2022-05-13 16:37:05,99188874631,99.188874631
14768482,2022-05-13 16:37:22,101050236520,101.05023652
14768483,2022-05-13 16:37:23,96332124348,96.332124348
14768484,2022-05-13 16:37:52,106023296610,106.02329661
14768485,2022-05-13 16:38:05,107247424897,107.247424897
14768486,2022-05-13 16:38:17,102717210492,102.717210492
14768487,2022-05-13 16:38:21,94978649074,94.978649074
14768488,2022-05-13 16:38:27,93083934667,93.083934667
14768489,2022-05-13 16:38:35,90697944534,90.697944534
14768490,2022-05-13 16:38:46,86303766358,86.303766358
14768491,2022-05-13 16:38:48,79272742294,79.272742294
14768492,2022-05-13 16:38:49,76742578620,76.74257862
14768493,2022-05-13 16:38:52,69900302318,69.900302318
14768494,2022-05-13 16:39:44,78635032199,78.635032199
14768495,2022-05-13 16:40:02,88462296346,88.462296346
14768496,2022-05-13 16:40:04,77404509303,77.404509303
14768497,2022-05-13 16:40:12,87078876174,87.078876174
14768498,2022-05-13 16:40:19,87346337393,87.346337393
14768499,2022-05-13 16:40:35,89095766613,89.095766613
14768500,2022-05-13 16:40:37,80990807881,80.990807881
14768501,2022-05-13 16:40:55,86475680870,86.47568087
14768502,2022-05-13 16:41:03,78753967580,78.75396758
14768503,2022-05-13 16:41:07,78747424098,78.747424098
14768504,2022-05-13 16:41:16,69517956482,69.517956482
14768505,2022-05-13 16:41:23,74242271672,74.242271672
14768506,2022-05-13 16:41:26,71154211402,71.154211402
14768507,2022-05-13 16:41:38,65158354343,65.158354343
14768508,2022-05-13 16:41:49,65942570431,65.942570431
14768509,2022-05-13 16:42:04,70794411009,70.794411009
14768510,2022-05-13 16:42:43,79641232689,79.641232689
14768511,2022-05-13 16:43:07,89583903419,89.583903419
14768512,2022-05-13 16:44:05,100773845949,100.773845949
14768513,2022-05-13 16:44:11,100790654600,100.7906546
14768514,2022-05-13 16:44:12,89340046711,89.340046711
14768515,2022-05-13 16:44:22,86194484236,86.194484236
14768516,2022-05-13 16:44:27,83142256408,83.142256408
14768517,2022-05-13 16:44:52,73994186008,73.994186008
14768518,2022-05-13 16:44:59,83241109322,83.241109322
14768519,2022-05-13 16:45:11,78344070932,78.344070932
14768520,2022-05-13 16:45:37,88131093658,88.131093658
14768521,2022-05-13 16:45:43,85719156278,85.719156278
14768522,2022-05-13 16:45:52,81339701724,81.339701724
14768523,2022-05-13 16:45:55,72707991549,72.707991549
14768524,2022-05-13 16:46:01,70785331110,70.78533111
14768525,2022-05-13 16:46:13,70545212808,70.545212808
14768526,2022-05-13 16:46:19,67858411805,67.858411805
14768527,2022-05-13 16:46:26,66793971752,66.793971752
14768528,2022-05-13 16:46:46,69061176790,69.06117679
14768529,2022-05-13 16:46:53,67625979067,67.625979067
14768530,2022-05-13 16:47:28,76077086088,76.077086088
14768531,2022-05-13 16:47:35,75118953515,75.118953515
14768532,2022-05-13 16:48:31,84497575177,84.497575177
14768533,2022-05-13 16:48:55,95058955967,95.058955967
14768534,2022-05-13 16:49:21,106919143455,106.919143455
14768535,2022-05-13 16:49:49,109576382652,109.576382652
14768536,2022-05-13 16:49:59,102165594010,102.16559401
14768537,2022-05-13 16:50:02,95763872348,95.763872348
14768538,2022-05-13 16:50:03,83793388305,83.793388305
14768539,2022-05-13 16:50:12,87783494688,87.783494688
14768540,2022-05-13 16:50:21,84081081689,84.081081689
14768541,2022-05-13 16:51:30,94580125583,94.580125583
14768542,2022-05-13 16:51:35,106401634001,106.401634001
14768543,2022-05-13 16:52:00,110460460878,110.460460878
14768544,2022-05-13 16:52:04,103504032015,103.504032015
14768545,2022-05-13 16:52:37,99621151570,99.62115157
14768546,2022-05-13 16:52:38,99083790849,99.083790849
14768547,2022-05-13 16:52:52,98170695708,98.170695708
14768548,2022-05-13 16:53:19,110414615232,110.414615232
14768549,2022-05-13 16:53:27,104483271839,104.483271839
14768550,2022-05-13 16:53:58,96114342517,96.114342517
14768551,2022-05-13 16:53:59,90292984333,90.292984333
14768552,2022-05-13 16:54:02,95586074950,95.58607495
14768553,2022-05-13 16:54:14,90481283735,90.481283735
14768554,2022-05-13 16:54:44,97075352902,97.075352902
14768555,2022-05-13 16:55:02,103525756897,103.525756897
14768556,2022-05-13 16:55:14,101799028368,101.799028368
14768557,2022-05-13 16:55:17,90028529287,90.028529287
14768558,2022-05-13 16:55:38,92095816027,92.095816027
14768559,2022-05-13 16:56:16,103598812912,103.598812912
14768560,2022-05-13 16:56:22,98491920653,98.491920653
14768561,2022-05-13 16:56:24,90358986891,90.358986891
14768562,2022-05-13 16:56:31,86364173197,86.364173197
14768563,2022-05-13 16:57:03,97145397257,97.145397257
14768564,2022-05-13 16:57:28,107848572710,107.84857271
14768565,2022-05-13 16:58:28,121312138657,121.312138657
14768566,2022-05-13 16:58:52,135045405291,135.045405291
14768567,2022-05-13 16:58:53,118164729630,118.16472963
14768568,2022-05-13 16:59:01,112021360108,112.021360108
14768569,2022-05-13 16:59:03,101045714044,101.045714044
14768570,2022-05-13 16:59:51,113659552807,113.659552807
14768571,2022-05-13 17:00:06,115122421638,115.122421638
14768572,2022-05-13 17:00:30,122509655710,122.50965571
14768573,2022-05-13 17:00:32,108489977174,108.489977174
14768574,2022-05-13 17:00:52,114777003664,114.777003664
14768575,2022-05-13 17:00:53,101801998293,101.801998293
14768576,2022-05-13 17:01:06,90154376492,90.154376492
14768577,2022-05-13 17:01:11,98904827138,98.904827138
14768578,2022-05-13 17:01:12,86541723746,86.541723746
14768579,2022-05-13 17:01:32,93153658561,93.153658561
14768580,2022-05-13 17:02:07,104786237488,104.786237488
14768581,2022-05-13 17:02:28,110752454440,110.75245444
14768582,2022-05-13 17:02:30,97675070398,97.675070398
14768583,2022-05-13 17:02:46,95982929669,95.982929669
14768584,2022-05-13 17:02:48,85128407320,85.12840732
14768585,2022-05-13 17:03:14,95225230198,95.225230198
14768586,2022-05-13 17:03:19,86430594822,86.430594822
14768587,2022-05-13 17:03:21,78647611890,78.64761189
14768588,2022-05-13 17:03:38,85192752008,85.192752008
14768589,2022-05-13 17:03:47,82048030097,82.048030097
14768590,2022-05-13 17:03:52,77865867167,77.865867167
14768591,2022-05-13 17:04:28,87578163389,87.578163389
14768592,2022-05-13 17:05:04,98515196655,98.515196655
14768593,2022-05-13 17:05:19,88386165838,88.386165838
14768594,2022-05-13 17:05:26,89884843801,89.884843801
14768595,2022-05-13 17:05:27,80693809317,80.693809317
14768596,2022-05-13 17:05:44,82192026199,82.192026199
14768597,2022-05-13 17:05:46,71918022925,71.918022925
14768598,2022-05-13 17:06:01,78298161355,78.298161355
14768599,2022-05-13 17:06:22,80182696966,80.182696966
14768600,2022-05-13 17:06:35,81285816433,81.285816433
14768601,2022-05-13 17:07:01,88978911460,88.97891146
14768602,2022-05-13 17:07:17,90854810102,90.854810102
14768603,2022-05-13 17:07:41,95137315043,95.137315043
14768604,2022-05-13 17:08:03,95814082938,95.814082938
14768605,2022-05-13 17:08:07,88049478929,88.049478929
14768606,2022-05-13 17:08:11,78567333689,78.567333689
14768607,2022-05-13 17:08:12,74164568933,74.164568933
14768608,2022-05-13 17:08:23,73220478870,73.22047887
14768609,2022-05-13 17:08:37,74075898658,74.075898658
14768610,2022-05-13 17:08:46,70846379108,70.846379108
14768611,2022-05-13 17:08:53,65643804702,65.643804702
14768612,2022-05-13 17:09:15,73845580275,73.845580275
14768613,2022-05-13 17:09:19,68879013260,68.87901326
14768614,2022-05-13 17:09:35,72741601702,72.741601702
14768615,2022-05-13 17:09:57,81028419547,81.028419547
14768616,2022-05-13 17:09:58,73646811347,73.646811347
14768617,2022-05-13 17:09:59,66538238711,66.538238711
14768618,2022-05-13 17:10:00,61236489901,61.236489901
14768619,2022-05-13 17:10:02,54674461195,54.674461195
14768620,2022-05-13 17:10:17,61504844375,61.504844375
14768621,2022-05-13 17:10:18,58222365184,58.222365184
14768622,2022-05-13 17:10:21,54260048019,54.260048019
14768623,2022-05-13 17:10:22,47477542017,47.477542017
14768624,2022-05-13 17:10:24,53411792396,53.411792396
14768625,2022-05-13 17:10:27,50198587658,50.198587658
14768626,2022-05-13 17:11:08,56473397310,56.47339731
14768627,2022-05-13 17:11:57,63526472376,63.526472376
14768628,2022-05-13 17:12:03,58469116147,58.469116147
14768629,2022-05-13 17:12:06,65769423329,65.769423329
14768630,2022-05-13 17:12:08,69612900735,69.612900735
14768631,2022-05-13 17:12:11,61783928202,61.783928202
14768632,2022-05-13 17:12:16,64972205502,64.972205502
14768633,2022-05-13 17:12:36,68112865649,68.112865649
14768634,2022-05-13 17:13:13,76623867710,76.62386771
14768635,2022-05-13 17:13:20,75460621285,75.460621285
14768636,2022-05-13 17:13:48,84602500107,84.602500107
14768637,2022-05-13 17:14:05,86760060560,86.76006056
14768638,2022-05-13 17:14:15,86464615818,86.464615818
14768639,2022-05-13 17:14:41,91801348808,91.801348808
14768640,2022-05-13 17:15:03,88724103336,88.724103336
14768641,2022-05-13 17:15:31,99810909803,99.810909803
14768642,2022-05-13 17:15:39,98574873804,98.574873804
14768643,2022-05-13 17:15:40,87345970263,87.345970263
14768644,2022-05-13 17:15:50,80685859834,80.685859834
14768645,2022-05-13 17:15:57,78901785189,78.901785189
14768646,2022-05-13 17:16:03,73970392024,73.970392024
14768647,2022-05-13 17:16:10,69795031280,69.79503128
14768648,2022-05-13 17:16:11,63750907861,63.750907861
14768649,2022-05-13 17:16:26,65661856554,65.661856554
14768650,2022-05-13 17:16:54,73865599665,73.865599665
14768651,2022-05-13 17:17:16,80182809191,80.182809191
14768652,2022-05-13 17:17:20,78047820286,78.047820286
14768653,2022-05-13 17:17:37,79817332825,79.817332825
14768654,2022-05-13 17:17:40,70879875747,70.879875747
14768655,2022-05-13 17:17:41,65139638845,65.139638845
14768656,2022-05-13 17:17:54,65297638838,65.297638838
14768657,2022-05-13 17:18:15,70428817706,70.428817706
14768658,2022-05-13 17:18:16,65718057115,65.718057115
14768659,2022-05-13 17:18:54,73932618933,73.932618933
14768660,2022-05-13 17:19:20,83145716838,83.145716838
14768661,2022-05-13 17:19:46,88339164288,88.339164288
14768662,2022-05-13 17:20:12,99339529482,99.339529482
14768663,2022-05-13 17:20:14,89331840391,89.331840391
14768664,2022-05-13 17:20:22,81740310269,81.740310269
14768665,2022-05-13 17:20:24,84365461397,84.365461397
14768666,2022-05-13 17:21:10,94898539835,94.898539835
14768667,2022-05-13 17:21:34,106760763298,106.760763298
14768668,2022-05-13 17:22:23,120090556830,120.09055683
14768669,2022-05-13 17:22:27,108501382671,108.501382671
14768670,2022-05-13 17:22:51,113180401722,113.180401722
14768671,2022-05-13 17:22:57,103071440430,103.07144043
14768672,2022-05-13 17:22:59,103428954028,103.428954028
14768673,2022-05-13 17:23:31,110914749552,110.914749552
14768674,2022-05-13 17:23:41,102041488430,102.04148843
14768675,2022-05-13 17:23:54,101146123704,101.146123704
14768676,2022-05-13 17:24:25,105696871862,105.696871862
14768677,2022-05-13 17:24:40,102834394405,102.834394405
14768678,2022-05-13 17:24:41,91448565115,91.448565115
14768679,2022-05-13 17:24:42,84283419149,84.283419149
14768680,2022-05-13 17:24:47,76360683633,76.360683633
14768681,2022-05-13 17:24:48,73810382522,73.810382522
14768682,2022-05-13 17:25:10,80197253765,80.197253765
14768683,2022-05-13 17:25:22,75920445830,75.92044583
14768684,2022-05-13 17:25:33,75302047860,75.30204786
14768685,2022-05-13 17:25:41,71033367415,71.033367415
14768686,2022-05-13 17:26:14,76320263746,76.320263746
14768687,2022-05-13 17:26:41,83750726310,83.75072631
14768688,2022-05-13 17:26:58,84928600014,84.928600014
14768689,2022-05-13 17:27:09,81550476482,81.550476482
14768690,2022-05-13 17:27:14,71869736169,71.869736169
14768691,2022-05-13 17:27:41,79932974035,79.932974035
14768692,2022-05-13 17:27:51,76600589908,76.600589908
14768693,2022-05-13 17:27:55,70829828729,70.829828729
14768694,2022-05-13 17:28:19,79513223353,79.513223353
14768695,2022-05-13 17:28:27,72784577685,72.784577685
14768696,2022-05-13 17:28:31,67074618156,67.074618156
14768697,2022-05-13 17:28:33,61802164696,61.802164696
14768698,2022-05-13 17:28:36,64331736052,64.331736052
14768699,2022-05-13 17:29:02,70436158509,70.436158509
14768700,2022-05-13 17:29:15,68150865564,68.150865564
14768701,2022-05-13 17:29:23,66045294164,66.045294164
14768702,2022-05-13 17:29:29,59065979168,59.065979168
14768703,2022-05-13 17:29:35,58938059863,58.938059863
14768704,2022-05-13 17:29:36,52771782244,52.771782244
14768705,2022-05-13 17:29:50,57689389288,57.689389288
14768706,2022-05-13 17:30:13,64883465736,64.883465736
14768707,2022-05-13 17:30:21,64688511414,64.688511414
14768708,2022-05-13 17:30:37,66503956290,66.50395629
14768709,2022-05-13 17:30:44,62664310893,62.664310893
14768710,2022-05-13 17:30:49,56302054584,56.302054584
14768711,2022-05-13 17:30:56,56290664540,56.29066454
14768712,2022-05-13 17:30:58,52723330926,52.723330926
14768713,2022-05-13 17:31:11,53097003814,53.097003814
14768714,2022-05-13 17:31:25,53526255437,53.526255437
14768715,2022-05-13 17:31:28,47694275047,47.694275047
14768716,2022-05-13 17:31:53,53652078140,53.65207814
14768717,2022-05-13 17:32:05,60349881060,60.34988106
14768718,2022-05-13 17:32:08,60768752561,60.768752561
14768719,2022-05-13 17:32:14,58546285401,58.546285401
14768720,2022-05-13 17:32:23,53026478677,53.026478677
14768721,2022-05-13 17:32:43,59654660047,59.654660047
14768722,2022-05-13 17:33:02,59428147597,59.428147597
14768723,2022-05-13 17:33:05,54951088975,54.951088975
14768724,2022-05-13 17:33:12,54523935885,54.523935885
14768725,2022-05-13 17:33:39,59949675513,59.949675513
14768726,2022-05-13 17:33:46,58689003140,58.68900314
14768727,2022-05-13 17:33:58,59748599926,59.748599926
14768728,2022-05-13 17:34:06,58874440110,58.87444011
14768729,2022-05-13 17:34:21,59466046364,59.466046364
14768730,2022-05-13 17:34:25,52592284681,52.592284681
14768731,2022-05-13 17:34:30,52151800599,52.151800599
14768732,2022-05-13 17:34:32,47175030467,47.175030467
14768733,2022-05-13 17:34:35,47103300371,47.103300371
14768734,2022-05-13 17:34:52,51241814702,51.241814702
14768735,2022-05-13 17:35:13,57636627921,57.636627921
14768736,2022-05-13 17:35:21,55678867290,55.67886729
14768737,2022-05-13 17:35:49,60248068623,60.248068623
14768738,2022-05-13 17:35:59,56147021252,56.147021252
14768739,2022-05-13 17:36:02,50479765983,50.479765983
14768740,2022-05-13 17:36:12,51436474913,51.436474913
14768741,2022-05-13 17:36:13,45545261269,45.545261269
14768742,2022-05-13 17:36:15,44306585776,44.306585776
14768743,2022-05-13 17:36:29,46760846451,46.760846451
14768744,2022-05-13 17:37:13,52603911146,52.603911146
14768745,2022-05-13 17:37:56,59170425373,59.170425373
14768746,2022-05-13 17:38:12,61725456607,61.725456607
14768747,2022-05-13 17:38:24,59573371815,59.573371815
14768748,2022-05-13 17:38:29,55824760088,55.824760088
14768749,2022-05-13 17:38:44,62796243994,62.796243994
14768750,2022-05-13 17:38:52,60742173660,60.74217366
14768751,2022-05-13 17:38:56,55765208994,55.765208994
14768752,2022-05-13 17:39:09,62735656773,62.735656773
14768753,2022-05-13 17:39:19,61022886559,61.022886559
14768754,2022-05-13 17:39:35,57441616584,57.441616584
14768755,2022-05-13 17:39:54,64609807136,64.609807136
14768756,2022-05-13 17:40:27,72684917970,72.68491797
14768757,2022-05-13 17:40:38,69600615507,69.600615507
14768758,2022-05-13 17:40:41,65279401270,65.27940127
14768759,2022-05-13 17:40:48,64623642329,64.623642329
14768760,2022-05-13 17:41:08,70862435899,70.862435899
14768761,2022-05-13 17:41:22,72422302699,72.422302699
14768762,2022-05-13 17:41:24,64814816581,64.814816581
14768763,2022-05-13 17:41:33,64316338250,64.31633825
14768764,2022-05-13 17:42:27,72347609986,72.347609986
14768765,2022-05-13 17:42:56,81378456119,81.378456119
14768766,2022-05-13 17:43:17,91528644447,91.528644447
14768767,2022-05-13 17:43:58,98908210052,98.908210052
14768768,2022-05-13 17:44:07,91506402614,91.506402614
14768769,2022-05-13 17:44:08,85092464309,85.092464309
14768770,2022-05-13 17:44:23,81745780014,81.745780014
14768771,2022-05-13 17:44:33,84831312628,84.831312628
14768772,2022-05-13 17:44:44,81007540455,81.007540455
14768773,2022-05-13 17:44:58,78689240197,78.689240197
14768774,2022-05-13 17:45:03,72579149222,72.579149222
14768775,2022-05-13 17:45:09,66674037667,66.674037667
14768776,2022-05-13 17:45:16,68201751074,68.201751074
14768777,2022-05-13 17:45:23,63163473455,63.163473455
14768778,2022-05-13 17:45:42,69117146770,69.11714677
14768779,2022-05-13 17:45:47,67653019243,67.653019243
14768780,2022-05-13 17:46:10,72551157723,72.551157723
14768781,2022-05-13 17:46:31,80460974665,80.460974665
14768782,2022-05-13 17:46:35,76598835203,76.598835203
14768783,2022-05-13 17:46:59,77008808127,77.008808127
14768784,2022-05-13 17:47:13,77372864700,77.3728647
14768785,2022-05-13 17:47:30,81026470599,81.026470599
14768786,2022-05-13 17:47:43,78896658760,78.89665876
14768787,2022-05-13 17:47:44,72032586331,72.032586331
14768788,2022-05-13 17:48:02,77241432525,77.241432525
14768789,2022-05-13 17:48:16,77879432544,77.879432544
14768790,2022-05-13 17:48:50,87598053643,87.598053643
14768791,2022-05-13 17:48:58,78798284587,78.798284587
14768792,2022-05-13 17:49:02,77819920514,77.819920514
14768793,2022-05-13 17:49:12,77137010516,77.137010516
14768794,2022-05-13 17:49:28,76461271663,76.461271663
14768795,2022-05-13 17:49:34,71281552934,71.281552934
14768796,2022-05-13 17:50:02,73795146768,73.795146768
14768797,2022-05-13 17:50:05,71667192780,71.66719278
14768798,2022-05-13 17:50:12,69135674497,69.135674497
14768799,2022-05-13 17:50:51,77771144849,77.771144849
14768800,2022-05-13 17:50:56,77633039499,77.633039499
14768801,2022-05-13 17:51:04,74311681991,74.311681991
14768802,2022-05-13 17:51:12,70405016845,70.405016845
14768803,2022-05-13 17:51:22,67230674036,67.230674036
14768804,2022-05-13 17:52:04,75632240375,75.632240375
14768805,2022-05-13 17:52:16,76624710583,76.624710583
14768806,2022-05-13 17:52:29,76134136962,76.134136962
